title,author,genre,status,release_day,views,subscribers,rating,chapter,chapter_length,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,419,130147,1127,592543,58058,30444815,2019-06-27,STENA_ AN '-',who else is too broke for fast pass and has to countdown..... :),2019-06-27,52,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Nicky,"what if i say, please more chapter?, i have some coin 🙏",2019-06-13,11060,296,14,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Atuulz,This has been one joyful ride everyone. What an AMAZING series we have all been blessed with. Make sure to like and subscribe to it if you haven’t already but most importantly. Enjoy it while we have it. Much love to the creator. We appreciate you 🖤,2019-06-13,8609,68,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Aaron Middleton,next week can't come fast enough ,2019-06-13,8097,71,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,This user has been deleted.,This comment has been deleted.,,0,0,21,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Apown,mori jin: bring me mubong park!!! the world: what could he possibly want??? mori jin: MUBONG. PARK. the world: this absolute monster... he must want to kill us all,2019-07-04,363,0,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,VonfGrash,"when mori's like ""dont even try that shit"".",2019-06-13,242,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Jefferson Le,God of highschool has come such a long way. But the likes stay steady at 30k. it deserves so much more ,2019-07-04,171,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,asd,why do i feel like the kid is going to overwrite the blueprint into something much more amazing than how it should be?,2019-07-04,156,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Saint_CD,I miss Mira ,2019-06-13,132,1,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Cape baldy,"400plus episodes later,  still no clue on what ilpyo is doing",2019-06-13,100,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,evil_villains_rule,The boy Paul and his mama seem familiar but I can’t put my finger on it,2019-07-04,82,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Cheshua,Those grandpas remind me of the grandpa monkeys back in oraeguk,2019-07-04,69,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,Magicial,Fox Guy: Alright evacuate People: No we're with you till the end  Fox Guy: I'm not paying you overtime People: Leaves ,2019-07-04,63,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,carbon839,Remember when this was about some kid making friends as he rose to the top of the tournament ladder?  Simpler times,2019-06-13,68,3,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,420,97161,607,592543,58057,30444815,2019-07-04,rooke19,OH.... MY....GOD MORI IS A DAMN BEAST!!!! WHEN THIS GETS ANIMATED ITS GONNA BE A PROBLEM FOR ALL OTHER ANIME!,2019-06-13,52,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,UwUdo,"Congratulations, Ilpyo played everybody, including himself.",2019-06-20,28551,48,21,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Joshua David Dale Rochester,I called it soooooo long ago. Ilpyo was on Mori's side from the get go! he'd never betray his brother!,2019-06-20,18096,144,25,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Kevin Can Reid,Nobody: Iploy: I was a sly fox wasn't I? ,2019-06-20,17007,67,17,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Agy Wijaya,"while 17 years ago their kicks can destroy a stadium, but now their kicks can change the landscape 😂",2019-06-20,720,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Leonardo Gutierrez,Ilpyo is literally a sly fox. Mori saw through it the whole time though 😎,2019-06-20,436,2,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Zahaard,Finally Mubong's gonna pay with his Kidneys ❤ ,2019-06-20,385,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Not a Floof,"...okay, Ilpyo. You're back on my Christmas list.",2019-06-20,321,4,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,This user has been deleted.,This comment has been deleted.,,0,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Marx 1684,Monkey God VS Nine Tails? I'm glad I get to see a level match between Goku & Naruto. ,2019-06-23,269,3,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,YoungKG,My man ilpyo pulled an itachi,2019-06-20,228,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Zero Wolf,Huh? Why are the top comments just realizing that ilpyo was on mori's side? He stated in a previous episode that he would take down the world president in a legal way. ,2019-07-11,212,0,7,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,vyhox,"Ilpyo still isn't serious, because he hasn't rolled up one of his pants legs yet.",2019-07-11,178,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,sharmmmy_,Guess people don't pay attention to details... It's been ages since Ilpyo said he'd take down Mubong. I'm not even surprised.,2019-07-11,142,0,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,AxelBlaze,"With all that has happened, I totally forgot that Ilpyo was actually the most skilled fighter in the GOH Tournament 17 years ago. Maybe he wasn't the most powerful, but if borrowed powers weren't used, he'd sure beat every single person. He has complete control over his own body, and an incredible understanding about his own skills and his opponents', and what makes him even more dangerous is how smart he is. He can formulate a plan in a few seconds and make a new one if needed",2019-07-11,132,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,421,120060,924,592543,57961,30444815,2019-07-11,Jue VioIe Grace,"Man it's like season 1 all over again, this feels so nostalgic.",2019-06-20,83,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,erlangg,...Is that all you got? pay up Mubong. you still owe the man all of your organs.,2019-06-27,27160,40,16,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,donkuskongus,"""iM mUjiN pARk i WaS tHe yOuNgeSt oF tHe SiX"" doesn't matter brah",2019-06-27,18506,88,23,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,jamari2600,"So does this mean that Bongram Seo is getting closer to being Captain Planet. ""With our powers combined....."" 🤔 Edit: Oof guess captain isn't liked.",2019-06-27,9076,176,10,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Mohamed Diallo,That worlds been tell him he’s special for so long that it’s become his biggest weakness.,2019-06-27,506,0,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Khaos Kazuka,"Mujin Park, you're just getting what you deserve, you let their praise go to your head and became lazy.  You could have created a great world, but instead you created nothing, you claimed the glory of others and build a tower of lies, and lies make terrible foundations, one simple pull and it all falls down.",2019-06-27,307,0,3,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Jaykaycey,Am I the only one that's glad to see that Mori Jin looks like his old self instead of looking like a kid with blue hair? Yes? No?,2019-07-18,257,5,4,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,おらんげかけ,"“I was the youngest of the six” that also means you have the least experience in battle out of the six, but go off.",2019-07-18,215,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Weed Goku 69,Dont hurt your merchandise 😂😂,2019-06-27,145,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Fastus,"""I'm the youngest of the six."" Yeah and Mori is a ***g God, I don't think you wanna measure di*ks here brother.",2019-07-18,131,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,nick purnell,anyone else got nostalgia when he tied the jacket around his waist ,2019-07-18,128,0,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Dante626,Its about damn time he got a reality check. ,2019-06-27,119,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,Meme Art,Imagine thinking you’re a hero after all the evil shit you’ve done 🤡,2019-06-27,113,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,silthara,Super hyped for Ilpyo vs Mori: Round 2! In the words of the great abridged Alucard: I NEED THIS!,2019-06-27,81,1,0,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,An_Jello,Let us celebrate the 420th episode of this series!!!,2019-06-27,79,1,2,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,422,99624,906,592543,55381,30444815,2019-07-18,nightlong,You know what they say cocky Bastards who kill grandpa and lie about it can never win if they are against the mc team,2019-07-18,64,0,1,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,423,184777,1087,592543,56573,30444815,2019-07-25,soulreaper9z,So you guys think mori lost on purpose to make ilypo next president or ilypo beat him second time in a fair fight,2019-07-04,28297,119,115,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,423,184777,1087,592543,56573,30444815,2019-07-25,Kyle likes anime,Mori Jin called himself nerfed lol,2019-07-04,18766,47,18,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,423,184777,1087,592543,56573,30444815,2019-07-25,PotatoeFarmer,Lmao it’s amazing to watch Ilpyo fall from his naturally deceiving self to someone who’s so tied up that he can only give in to his moral side.,2019-07-04,14740,44,5,2023-01-06
The God of High School,Yongje Park,action,completed,completed,771800000,2800000,9.7,423,184777,1087,592543,56573,30444815,2019-07-25,Joshua David Dale Rochester,Mori just played Il-pyo to give the world a president capable of actually leading both power borrowers and non-ppwer borrowers! He's literally saving humans even after they turned their backs on him! ,2019-07-04,760,1,4,2023-01-06
